season,year,detector,species,site,date,recording_start,recording_length,detection_time,real_detection_time,real_detection_time,rounded_to_half_hour,duplicate,sunset,civil_dusk,nautical_dusk,astronomical_dusk,astronomical_dawn,nautical_dawn,civil_dawn,sunrise,moon_altitude,moon_illumination
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:21:14,22:27:13,09/02/20 22:27:13,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:21:17,22:27:16,09/02/20 22:27:16,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:03,22:28:03,09/02/20 22:28:03,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:07,22:28:07,09/02/20 22:28:07,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:08,22:28:08,09/02/20 22:28:08,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:11,22:28:11,09/02/20 22:28:11,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:12,22:28:12,09/02/20 22:28:12,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:17,22:28:16,09/02/20 22:28:16,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:18,22:28:18,09/02/20 22:28:18,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:22,22:28:22,09/02/20 22:28:22,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:24,22:28:24,09/02/20 22:28:24,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:25,22:28:24,09/02/20 22:28:24,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:29,22:28:29,09/02/20 22:28:29,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:32,22:28:31,09/02/20 22:28:31,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.8,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:34,22:28:33,09/02/20 22:28:33,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.9,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:34,22:28:34,09/02/20 22:28:34,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.9,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:55,22:28:54,09/02/20 22:28:54,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.9,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:57,22:28:57,09/02/20 22:28:57,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.9,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:22:58,22:28:58,09/02/20 22:28:58,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,20.9,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:21,22:29:21,09/02/20 22:29:21,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:23,22:29:22,09/02/20 22:29:22,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:27,22:29:26,09/02/20 22:29:26,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:34,22:29:34,09/02/20 22:29:34,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:36,22:29:35,09/02/20 22:29:35,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:37,22:29:36,09/02/20 22:29:36,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:41,22:29:40,09/02/20 22:29:40,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:42,22:29:41,09/02/20 22:29:41,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:44,22:29:43,09/02/20 22:29:43,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:47,22:29:46,09/02/20 22:29:46,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:23:48,22:29:48,09/02/20 22:29:48,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.0,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:13,22:31:13,09/02/20 22:31:13,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:14,22:31:14,09/02/20 22:31:14,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:19,22:31:18,09/02/20 22:31:18,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:27,22:31:26,09/02/20 22:31:26,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:28,22:31:28,09/02/20 22:31:28,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:31,22:31:31,09/02/20 22:31:31,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:33,22:31:32,09/02/20 22:31:32,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:33,22:31:33,09/02/20 22:31:33,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:37,22:31:37,09/02/20 22:31:37,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:39,22:31:39,09/02/20 22:31:39,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:42,22:31:42,09/02/20 22:31:42,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.3,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:54,22:31:53,09/02/20 22:31:53,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:25:60,22:31:59,09/02/20 22:31:59,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:01,22:32:00,09/02/20 22:32:00,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:03,22:32:02,09/02/20 22:32:02,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:07,22:32:07,09/02/20 22:32:07,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:08,22:32:07,09/02/20 22:32:07,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:09,22:32:09,09/02/20 22:32:09,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:11,22:32:11,09/02/20 22:32:11,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:13,22:32:13,09/02/20 22:32:13,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:16,22:32:15,09/02/20 22:32:15,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:29,22:32:29,09/02/20 22:32:29,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:30,22:32:30,09/02/20 22:32:30,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.4,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:37,22:32:37,09/02/20 22:32:37,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:39,22:32:38,09/02/20 22:32:38,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:44,22:32:43,09/02/20 22:32:43,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:45,22:32:44,09/02/20 22:32:44,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:49,22:32:48,09/02/20 22:32:48,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:50,22:32:49,09/02/20 22:32:49,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:51,22:32:51,09/02/20 22:32:51,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:53,22:32:53,09/02/20 22:32:53,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:26:54,22:32:53,09/02/20 22:32:53,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:00,22:33:00,09/02/20 22:33:00,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:05,22:33:04,09/02/20 22:33:04,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:06,22:33:06,09/02/20 22:33:06,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.5,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:36,22:33:35,09/02/20 22:33:35,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.6,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:37,22:33:36,09/02/20 22:33:36,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.6,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:38,22:33:37,09/02/20 22:33:37,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.6,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:39,22:33:39,09/02/20 22:33:39,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.6,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:58,22:33:57,09/02/20 22:33:57,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:27:59,22:33:58,09/02/20 22:33:58,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:01,22:34:01,09/02/20 22:34:01,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:02,22:34:02,09/02/20 22:34:02,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:03,22:34:02,09/02/20 22:34:02,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:04,22:34:03,09/02/20 22:34:03,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:05,22:34:05,09/02/20 22:34:05,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:11,22:34:11,09/02/20 22:34:11,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:13,22:34:12,09/02/20 22:34:12,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:28:24,22:34:23,09/02/20 22:34:23,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.7,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:29:28,22:35:27,09/02/20 22:35:27,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.9,99.1
Fall,2020,thrush,,MSGR,09/02/20,21:06:00,7:27:00,1:29:28,22:35:28,09/02/20 22:35:28,22:30:00,,09/02/20 19:37:32,09/02/20 20:06:20,09/02/20 20:40:41,09/02/20 21:16:40,09/03/20 04:54:35,09/03/20 05:30:35,09/03/20 06:04:58,09/03/20 06:33:47,21.9,99.1
